,goodreads_book_id,tag_id,count,tag_name,original_title,book_id
16195,769658,26771,417,sci-fi,Battlefield Earth: A Saga of the Year 3000,8512
16196,769658,11743,190,fiction,Battlefield Earth: A Saga of the Year 3000,8512
16197,769712,13561,665,graphic-novels,Palestine,8737
16198,769712,7778,437,comics,Palestine,8737
16199,769712,13547,285,graphic-novel,Palestine,8737
16200,770038,23605,295,picture-books,Is Your Mama A Llama?,5601
16201,770038,6895,183,children-s-books,Is Your Mama A Llama?,5601
16202,770038,6953,130,childrens,Is Your Mama A Llama?,5601
16203,770040,23605,285,picture-books,Llama Llama Mad at Mama,8257
16204,770040,6953,137,childrens,Llama Llama Mad at Mama,8257
16205,770040,6895,121,children-s-books,Llama Llama Mad at Mama,8257
16206,770051,23605,953,picture-books,Olivia,2127
16207,770051,6953,446,childrens,Olivia,2127
16208,770051,6895,379,children-s-books,Olivia,2127
16209,771332,32130,261,war,With The Old Breed: At Peleliu And Okinawa,4566
16210,771332,20047,210,military,With The Old Breed: At Peleliu And Okinawa,4566
16211,771332,32917,169,wwii,With The Old Breed: At Peleliu And Okinawa,4566
16212,772852,7077,269,christian,The Cross and the Switchblade,2492
16213,772852,21689,172,non-fiction,The Cross and the Switchblade,2492
16214,772852,4605,169,biography,The Cross and the Switchblade,2492
16215,772976,2938,110,art,Frida Kahlo 1907-1954: Pain and Passion ,9690
16216,772976,21689,42,non-fiction,Frida Kahlo 1907-1954: Pain and Passion ,9690
16217,772976,4605,21,biography,Frida Kahlo 1907-1954: Pain and Passion ,9690
16218,773038,28384,264,spirituality,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,1855
16219,773038,27095,230,self-help,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,1855
16220,773038,28341,214,spiritual,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,1855
16221,773276,23605,152,picture-books,"Good Night, Gorilla",2907
16222,773276,2580,137,animals,"Good Night, Gorilla",2907
16223,773276,6895,83,children-s-books,"Good Night, Gorilla",2907
16224,773480,23605,93,picture-books,"Inside, Outside, Upside Down",7016
16225,773480,6895,76,children-s-books,"Inside, Outside, Upside Down",7016
16226,773480,6857,73,children,"Inside, Outside, Upside Down",7016
16227,773514,7457,409,classics,Emily Climbs,8591
16228,773514,33114,310,young-adult,Emily Climbs,8591
16229,773514,11743,293,fiction,Emily Climbs,8591
16230,773606,23605,336,picture-books,Madeline's Rescue,4886
16231,773606,6953,221,childrens,Madeline's Rescue,4886
16232,773606,6098,178,caldecott,Madeline's Rescue,4886
16233,773858,4605,822,biography,Born Standing Up: A Comic's Life,1494
16234,773858,3611,221,autobiography,Born Standing Up: A Comic's Life,1494
16235,773858,21689,201,non-fiction,Born Standing Up: A Comic's Life,1494
16236,773951,23605,855,picture-books,The Story of Ferdinand,1603
16237,773951,6953,620,childrens,The Story of Ferdinand,1603
16238,773951,6895,566,children-s-books,The Story of Ferdinand,1603
16239,774001,6953,612,childrens,Amelia Bedelia,1469
16240,774001,6895,496,children-s-books,Amelia Bedelia,1469
16241,774001,6857,437,children,Amelia Bedelia,1469
16242,774060,14527,512,historical-romance,Prisoner of my desire ,8897
16243,774060,26138,468,romance,Prisoner of my desire ,8897
16244,774060,14467,234,historical,Prisoner of my desire ,8897
16245,775346,11743,870,fiction,The Little Friend,3219
16246,775346,20939,288,mystery,The Little Friend,3219
16247,775346,18326,98,literary-fiction,The Little Friend,3219
16248,775597,23605,877,picture-books,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",1478
16249,775597,6895,589,children-s-books,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",1478
16250,775597,6953,586,childrens,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",1478
16251,776159,20939,405,mystery,The Lady in the Lake,8647
16252,776159,11743,259,fiction,The Lady in the Lake,8647
16253,776159,8517,225,crime,The Lady in the Lake,8647
16254,776407,6953,682,childrens,The House at Pooh Corner,1545
16255,776407,6857,445,children,The House at Pooh Corner,1545
16256,776407,11743,400,fiction,The House at Pooh Corner,1545
16257,777211,31901,310,vince-flynn,Executive Power,3167
16258,777211,11743,268,fiction,Executive Power,3167
16259,777211,30358,251,thriller,Executive Power,3167
16260,780581,7457,719,classics,Bel-Ami,5626
16261,780581,12553,304,french,Bel-Ami,5626
16262,780581,11743,256,fiction,Bel-Ami,5626
16263,780845,19052,1021,manga,"Black Cat, Volume 1",6622
16264,780845,13561,43,graphic-novels,"Black Cat, Volume 1",6622
16265,780845,11305,37,fantasy,"Black Cat, Volume 1",6622
16266,781046,33114,534,young-adult,When It Happens,3487
16267,781046,26138,387,romance,When It Happens,3487
16268,781046,32989,234,ya,When It Happens,3487
16269,781110,14487,2419,historical-fiction,Fever 1793,1324
16270,781110,33114,1238,young-adult,Fever 1793,1324
16271,781110,32989,621,ya,Fever 1793,1324
16272,781182,5951,483,business,Barbarians at the Gate: The Fall of RJR Nabisco,4620
16273,781182,21689,254,non-fiction,Barbarians at the Gate: The Fall of RJR Nabisco,4620
16274,781182,11937,181,finance,Barbarians at the Gate: The Fall of RJR Nabisco,4620
16275,781498,23605,277,picture-books,The Day Jimmy's Boa Ate the Wash,6850
16276,781498,6953,149,childrens,The Day Jimmy's Boa Ate the Wash,6850
16277,781498,6895,128,children-s-books,The Day Jimmy's Boa Ate the Wash,6850
16278,781787,21689,514,non-fiction,Out of Africa,5527
16279,781787,1746,499,africa,Out of Africa,5527
16280,781787,7457,415,classics,Out of Africa,5527
16281,781844,21689,296,non-fiction,On Death and Dying,5163
16282,781844,21773,124,nonfiction,On Death and Dying,5163
16283,781844,24526,121,psychology,On Death and Dying,5163
16284,782580,23831,580,poetry,The Complete Poetry & Prose of William Blake,6442
16285,782580,7457,96,classics,The Complete Poetry & Prose of William Blake,6442
16286,782580,11743,28,fiction,The Complete Poetry & Prose of William Blake,6442
16287,782854,23605,280,picture-books,Eloise,6039
16288,782854,6953,243,childrens,Eloise,6039
16289,782854,6857,175,children,Eloise,6039
16290,783127,21689,259,non-fiction,The 7 Habits Of Highly Effective Teens,4404
16291,783127,27095,245,self-help,The 7 Habits Of Highly Effective Teens,4404
16292,783127,21773,110,nonfiction,The 7 Habits Of Highly Effective Teens,4404
16293,783291,11743,690,fiction,The Almost Moon,3550
16294,783291,1416,77,abandoned,The Almost Moon,3550
16295,783291,8055,73,contemporary,The Almost Moon,3550
16296,784222,19052,2145,manga,ヴァンパイア騎士 3 ,9851
16297,784222,31745,237,vampires,ヴァンパイア騎士 3 ,9851
16298,784222,11305,120,fantasy,ヴァンパイア騎士 3 ,9851
16299,784911,33114,465,young-adult,Rise of the Evening Star,1611
16300,784911,11305,295,fantasy,Rise of the Evening Star,1611
16301,784911,11743,241,fiction,Rise of the Evening Star,1611
16302,785092,27095,120,self-help,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,3423
16303,785092,21689,91,non-fiction,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,3423
16304,785092,20376,62,money,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,3423
16305,785453,14487,692,historical-fiction,A Single Shard,4214
16306,785453,21457,298,newbery,A Single Shard,4214
16307,785453,33114,296,young-adult,A Single Shard,4214
16308,785454,11743,177,fiction,Train to Pakistan,6030
16309,785454,15453,136,india,Train to Pakistan,6030
16310,785454,14487,93,historical-fiction,Train to Pakistan,6030
16311,786256,23605,925,picture-books,Stellaluna,1229
16312,786256,6953,621,childrens,Stellaluna,1229
16313,786256,6895,596,children-s-books,Stellaluna,1229
16314,787660,11743,244,fiction,Heaven,6182
16315,787660,31689,189,v-c-andrews,Heaven,6182
16316,787660,33114,149,young-adult,Heaven,6182
16317,789344,20939,454,mystery,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",4112
16318,789344,6953,291,childrens,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",4112
16319,789344,11743,188,fiction,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",4112
16320,789559,6953,134,childrens,The Three Billy Goats Gruff,8833
16321,789559,23605,116,picture-books,The Three Billy Goats Gruff,8833
16322,789559,6895,99,children-s-books,The Three Billy Goats Gruff,8833
16323,790171,21689,499,non-fiction,Kon-Tiki Ekspedisjonen,7396
16324,790171,31155,320,travel,Kon-Tiki Ekspedisjonen,7396
16325,790171,1691,263,adventure,Kon-Tiki Ekspedisjonen,7396
16326,792161,14487,720,historical-fiction,War Horse,3742
16327,792161,11743,352,fiction,War Horse,3742
16328,792161,2580,242,animals,War Horse,3742
16329,792938,21689,162,non-fiction,Having Our Say: The Delany Sisters' First 100 Years,8675
16330,792938,19733,135,memoir,Having Our Say: The Delany Sisters' First 100 Years,8675
16331,792938,4605,112,biography,Having Our Say: The Delany Sisters' First 100 Years,8675
16332,793399,31617,919,urban-fantasy,Stray,5533
16333,793399,22973,686,paranormal,Stray,5533
16334,793399,11305,469,fantasy,Stray,5533
16335,795034,11305,924,fantasy,To Green Angel Tower (Siege),7258
16336,795034,9221,84,default,To Green Angel Tower (Siege),7258
16337,795034,11743,75,fiction,To Green Angel Tower (Siege),7258
16338,797094,26837,230,science-fiction,The Flood,8490
16339,797094,13881,215,halo,The Flood,8490
16340,797094,26771,208,sci-fi,The Flood,8490
16341,801178,21689,218,non-fiction,Chicken Soup for the Soul,3196
16342,801178,27095,181,self-help,Chicken Soup for the Soul,3196
16343,801178,15626,100,inspirational,Chicken Soup for the Soul,3196
16344,803171,23605,555,picture-books,Skippyjon Jones,4258
16345,803171,6895,257,children-s-books,Skippyjon Jones,4258
16346,803171,6888,163,children-s,Skippyjon Jones,4258
16347,805023,11743,308,fiction,My Sweet Audrina,6014
16348,805023,31689,188,v-c-andrews,My Sweet Audrina,6014
16349,805023,31783,109,vc-andrews,My Sweet Audrina,6014
16350,807968,11305,248,fantasy,Molly Moon's Incredible Book of Hypnotism,9081
16351,807968,6953,136,childrens,Molly Moon's Incredible Book of Hypnotism,9081
16352,807968,6828,123,childhood,Molly Moon's Incredible Book of Hypnotism,9081
16353,808853,6953,225,childrens,The Complete Adventures of Curious George,2892
16354,808853,6895,190,children-s-books,The Complete Adventures of Curious George,2892
16355,808853,6857,176,children,The Complete Adventures of Curious George,2892
16356,813214,14821,1939,horror,The Mist,1339
16357,813214,28663,1068,stephen-king,The Mist,1339
16358,813214,11743,470,fiction,The Mist,1339
16359,815150,26138,858,romance,The Highlander's Touch ,6970
16360,815150,30464,498,time-travel,The Highlander's Touch ,6970
16361,815150,22983,444,paranormal-romance,The Highlander's Touch ,6970
16362,815158,23605,372,picture-books,Rapunzel,7928
16363,815158,6098,210,caldecott,Rapunzel,7928
16364,815158,6953,148,childrens,Rapunzel,7928
16365,815234,6857,250,children,The Napping House,2689
16366,815234,6888,245,children-s,The Napping House,2689
16367,815234,23605,193,picture-books,The Napping House,2689
16368,815309,11743,1254,fiction,On Chesil Beach,2029
16369,815309,8055,153,contemporary,On Chesil Beach,2029
16370,815309,14487,140,historical-fiction,On Chesil Beach,2029
16371,815716,17780,699,leadership,The 21 Irrefutable Laws of Leadership,2560
16372,815716,5951,489,business,The 21 Irrefutable Laws of Leadership,2560
16373,815716,21689,190,non-fiction,The 21 Irrefutable Laws of Leadership,2560
16374,816720,11743,707,fiction,A Bruxa de Portobello,1529
16375,816720,23150,318,paulo-coelho,A Bruxa de Portobello,1529
16376,816720,22034,120,novels,A Bruxa de Portobello,1529
16377,816752,6953,178,childrens,"The Castle In The Attic (The Castle In The Attic, #1)",8753
16378,816752,11743,122,fiction,"The Castle In The Attic (The Castle In The Attic, #1)",8753
16379,816752,11305,105,fantasy,"The Castle In The Attic (The Castle In The Attic, #1)",8753
16380,816870,14487,1106,historical-fiction,Johnny Tremain,4196
16381,816870,11743,470,fiction,Johnny Tremain,4196
16382,816870,7457,445,classics,Johnny Tremain,4196
16383,816953,33114,1447,young-adult,Someone Like You,1215
16384,816953,32989,716,ya,Someone Like You,1215
16385,816953,26138,671,romance,Someone Like You,1215
16386,817199,26189,98,romanian-literature,Maitreyi,8812
16387,817199,26183,98,romanian,Maitreyi,8812
16388,817199,7457,59,classics,Maitreyi,8812
16389,817791,28422,722,sports,The Blind Side: Evolution of a Game,1349
16390,817791,21689,721,non-fiction,The Blind Side: Evolution of a Game,1349
16391,817791,21773,313,nonfiction,The Blind Side: Evolution of a Game,1349
16392,818372,7541,230,clive-cussler,Night Probe!,9789
16393,818372,1691,193,adventure,Night Probe!,9789
16394,818372,11743,192,fiction,Night Probe!,9789
16395,818811,21689,801,non-fiction,Escape,3356
16396,818811,19733,430,memoir,Escape,3356
16397,818811,21773,295,nonfiction,Escape,3356
16398,819667,23605,336,picture-books,Snowmen at Night,7083
16399,819667,6953,127,childrens,Snowmen at Night,7083
16400,819667,6895,126,children-s-books,Snowmen at Night,7083
16401,820273,23605,292,picture-books,Sheep in a Jeep,7858
16402,820273,6895,142,children-s-books,Sheep in a Jeep,7858
16403,820273,6953,119,childrens,Sheep in a Jeep,7858
16404,820394,11743,240,fiction,The Interpretation of Murder,9237
16405,820394,14487,220,historical-fiction,The Interpretation of Murder,9237
16406,820394,20939,217,mystery,The Interpretation of Murder,9237
16407,820480,14487,487,historical-fiction,Revelation,7439
16408,820480,20939,238,mystery,Revelation,7439
16409,820480,11743,140,fiction,Revelation,7439
16410,820517,25438,172,realistic-fiction,Joey Pigza Swallowed the Key (Joey Pigza Books),9509
16411,820517,6953,88,childrens,Joey Pigza Swallowed the Key (Joey Pigza Books),9509
16412,820517,11743,87,fiction,Joey Pigza Swallowed the Key (Joey Pigza Books),9509
16413,820956,14487,429,historical-fiction,Dawn on a Distant Shore,8136
16414,820956,26138,119,romance,Dawn on a Distant Shore,8136
16415,820956,14467,97,historical,Dawn on a Distant Shore,8136
16416,821000,6953,256,childrens,Now We Are Six,7696
16417,821000,7457,191,classics,Now We Are Six,7696
16418,821000,6857,177,children,Now We Are Six,7696
16419,821003,23831,447,poetry,When We Were Very Young,7481
16420,821003,6953,300,childrens,When We Were Very Young,7481
16421,821003,7457,228,classics,When We Were Very Young,7481
16422,821056,11743,173,fiction,Hinds' Feet on High Places,2765
16423,821056,7116,163,christian-fiction,Hinds' Feet on High Places,2765
16424,821056,7457,107,classics,Hinds' Feet on High Places,2765
16425,821611,21689,902,non-fiction,The Story of My Life,800
16426,821611,4605,728,biography,The Story of My Life,800
16427,821611,7457,419,classics,The Story of My Life,800
16428,822989,4605,39,biography,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",9265
16429,822989,19733,28,memoir,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",9265
16430,822989,21689,20,non-fiction,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",9265
16431,823411,11743,338,fiction,Three Day Road,6024
16432,823411,6184,204,canadian,Three Day Road,6024
16433,823411,32130,101,war,Three Day Road,6024
16434,823412,8150,281,cookbooks,Cook with Jamie,8048
16435,823412,8209,151,cooking,Cook with Jamie,8048
16436,823412,12175,91,food,Cook with Jamie,8048
16437,824062,4605,282,biography,God's Smuggler,4163
16438,824062,7077,282,christian,God's Smuggler,4163
16439,824062,21689,190,non-fiction,God's Smuggler,4163
16440,824204,6888,450,children-s,The Little Engine That Could,1211
16441,824204,23605,161,picture-books,The Little Engine That Could,1211
16442,824204,6838,87,childhood-favorites,The Little Engine That Could,1211
